일자,제목,키워드,감정라벨,감정점수
2021-11-14,메타버스 애플카 올라탄 LG이노텍,"메타버스,애플카,LG이노텍,LG이노텍,애플,진출,메타버스,사업,애플카,프로젝트,최대,수혜,전망,강세,주가,LG,이노텍,거래일,4.99%,24만,마감,비교,주가,25.4%,상승,11일,주가,거래일,6.22%,LG,이노텍,주가,6%,상승,애플,아이폰,카메라,모듈,공급량,70%,납품,LG이노텍,애플,파트너,메타버스,진출,애플,미국,특허청,자사,영상,회의,교육,목적,출원,메타,버스,기기,특허,출원,공개,정보기술,전문지,페이턴틀리애플,보도,LG이노텍,애플,메타,버스,XR,필수,기기,확장현실,AR,VR,동시,출시,시장,메타,버스,진출,전망,연구원,박주영,KB,증권,내년,개화,내년,메타버스,메타,버스,기기,시장,시장,스마트폰,초기,성장세,유사,예상,LG이노텍,기기,애플,XR,핵심,부품,공급,추정,시장,개화,최대,수혜주,판단,기기,메타버스,XR,고해상,응답,속도,무게,요소,유기발광다이오드,OLED,부품,필수적,LG이노텍,OLED,부품들,OLED,부품,기기,애플,XR,전망,애플카,출시,LG이노텍,호재,애플,애플카,생산,시장,검증,공급망,아이폰,부품,적극,활용,예상,LG이노텍,북미,최대,전기차,업체,포함,15개,자동차,업체,전장,카메라,자율,주행,부품,공급,애플,완성차,협력,배제,상태,애플카,출시,애플,아이폰,애플카,하드웨어,소프트웨어,주도권,소프트웨어,주도,확률,LG이노텍,애플카,공급,진입,역량,평가,LG이노텍,영업이익,30%,차지,기판소재사업부,사업성,평가,LG이노텍,북미,카메라,모듈,사업,의존도,사실,기판소재사업부,영업이익률,24%,,26%,전망,연구원,김록호,금융,투자,LG이노텍,환경,통신,가시성,외형,성장,가시,패키지기판,무선,주파수,시스템인,패키지,RF-SiP,기판,수요,증가,대응,RF-SiP,기판,증설,5G,선점,효과,매출액,1조,초과,설명",neutral,3.000401532241085
2021-11-14,"애플, 3분기 실적쇼크 후 횡보 갈아탈까, 더 살까","애플,실적,쇼크,횡보,코로나19,노트북,스마트폰,수요,애플,주가,고공행진,2년,고점,저점,대비,169.24%,상승,정보기술,증가율,기기,수요,증가,감소,쇼크,실적,주가,횡보,예탁결제원,애플,슬라,투자자,보유,해외,주식,애플,성장성,종목,서학개미,고민,기회,저가,매수,애플,주가,12일,현지시간,기준,1주일,0.85%,하락,애플,어닝,쇼크,기록,매출,달러,컨센서스,증권사,추정,평균,847억,달러,영업이익,238억,달러,순이익,206억,달러,분기,대비,감소,1%,,애플,영업,이익,분기,대비,2012년,9년,애플,컨센서스,실적,증권가,불문,충격파,애플,마이크로소프트,세계,시가,총액,자리,애플,어닝,쇼크,글로벌,공급망,차질,스마트폰,반도체,제때,공급,생산량,아이폰,매출,388억,달러,전망치,415억,달러,공급망,차질,손실분,잠재,매출,손실,60억,달러,추정,JP,모간,모건스탠리,월가,애플,매수,의견,유지,27명,애널리스트,21명,매수,의견,6명,유지,의견,평균,주가,주가,14.97%,170달러,월가,아이폰,수요,공급,차질,매출,주목,공급,해결,수요,연구원,이규하,NH,투자,증권,아이폰,제품,공급,지연,안드로이드,스마트폰,반도체,부족,예상,악재,시장,노출,최악,강조,UBS,충격,애플,공급망,2022년,애플,회계,연도,기준,추정치,스마트폰,판매량,추정,2억,유지,주가,달러,제시,에버코스ISI,공급,경색,판매량,내년,아이폰,폭발적,애플,아이,패드,출하량,반도체,아이폰13,생산,서비스,매출,서비스,증가,매출,구멍난,하드웨어,긍정적,서비스,매출,16.3%,전년,대비,16.3%,145억,달러,기록,애플,무기,비밀,증강현실,AR,기기,간과,조언,AR,내년,AR,AR,헤드셋,AR,글래스,AR,기기,대중화,전망,연구원,아이폰,캐시카우,역할,AR,기기,감안,저가,매수,추천,공급망,회복,단기,투자,매수,지양,증권가,공통적,의견,공급망,부족,해소,산발적,애플,실적,악영향,애플,공급,반도체,중앙처리장치,최신,스마트폰,중앙,처리,장치,AP,무선주파수,RF,레거시,노드,제조방법,활용,반도체,증설,반도체,부족,상반기,최소,내년,지속,확률,애플,콘퍼런스콜,훼손,글로벌,공급망,매출,차질,규모,3분기,현상,공급망,병목,갈등,심화,변수,아이폰13,소비자들,공급,여부,장담,센터장,이승우,유진투자증권,세계,스마트폰,판매량,전년,대비,감소,코로나19,완화,공급망,병목,현상,해결,유동성,스마트폰,여행,가능성",neutral,2.272779945284128
2021-11-14,"17일째 LG이노텍 사들인 기관 ""메타버스 수혜株""","17일,LG이노텍,기관,메타버스,수혜,기관투자가들,LG이노텍,매수,거래일,연속,기간,주가,20%,LG이노텍,카메라,부품,공급,아이폰,내년,실적,사상,최대,달성,가능성,메타버스,수혜주,메타버스,분류,LG,이노텍,상승,거래일,대비,4.99%,24만,LG이노텍,기관투자가,연일,매수,주가,급등,기관투자가,지난달,이날,17거래일,LG이노텍,매수,1647억,원어치,주가,기간,LG,이노텍,24.7%,증권가,가지,LG이노텍,애플,아이폰,부품,공급,호조,아이폰,판매,공급단,아이폰,평균,상승,실적,예상,애플,모델,카메라,성능,업그레이드,가능성,판매,상승,전망,에프앤가이드,LG이노텍,영업,이익,실적,사상,최대,기록,추정,증권가,호조세,스마트폰,수요,내년,실적,사상,최대,경신,메타버스,애플,메타버스,헤드셋,증강현실,가상현실,동시,확장,현실,기기,출시,전망,핵심,부품,LG이노텍,공급,예상,메타,버스,기기,카메라,필수,LG이노텍,카메라,생산,회사,애플,거래,이력,유력,후보,애널리스트들,애플카,생산,수혜,예상",positive,4.998356295080157
2021-11-15,"""2023년까지 반도체난 애플, 매출 타격 불가피""","2023년,반도체난,애플,매출,타격,세계적,현상,반도체,품귀,2023년,지속,전망,제기,반도체,확보,어려움,기업들,주가,인디펜던트솔루션스웰스매니지먼트,미국,투자,회사,믹스,포트폴리오,매니저,CNBC,인터뷰,반도체,공급,부족,사태,과소,평가,해결,믹스,매니저,닷컴,버블,메릴린치,규모,세계,최대,펀드,운용,유명,믹스,매니저,반도체,공급,기업,제품,출하,실적,타격,그동안,기업,주가,하락폭,강조,세계적,공급망,병목,현상,기업들,반도체,기업,주가,미국,반도체,산업,투자,대표,상장,지수,펀드,ETF,반에크,벡터스,세미,컨덕터,ETF,6개월,35%,상승,믹스,매니저,반도체,공급,부족,본격화,반도체,제조,기업,투자,비중,반도체,기업,주가,여지,개인투자자,반도체,기업,반도체,투자,신중,반도체,수요,기업,공급망,운영,얘기,브로드컴,마이크로칩테크놀로지,공급망,대응,회사,믹스,매니저,FAANG,페이스북,아마존,애플,넷플릭스,구글,주가,하락,애플,사업,절반,아이폰,분기,부족,반도체,공급,매출,타격,지적,투자,추가,투자,FAANG,유일,FAANG,투자,기업,알파벳,구글,회사,지목",negative,1.0490338349482045
2021-11-15,"슈피겐코리아, 3분기 실적 개선세 전환","슈피겐코리아,실적,개선세,전환,매출,전기,27.2%,949억,슈피겐코리아,연결,기준,매출액,영업,이익,기록,어닝서프라이즈,지속,실적,하락세,개선세,전환,슈피겐코리아,Z폴드,3ㆍ,Z플립,3ㆍ아이폰,플래그쉽,스마트폰,출시,글로벌,모바일,액세서리,시장,주도,상승,결과,대비,27.2%,매출,달성,전년,동기,자회사,슈피겐뷰티,대량,수주,매출,제외,13.5%,상승,기록,영업이익률,10.5%,자리수,유지,아마존,FBA,수량,제한,정책,어려움,지속,판관비율,매출액,대비,판관,비율,최저치,기록,개선,모습,실적,개선세,4분기,슈피겐코리아,매출액,아이폰13,매출,아이폰,애플,언팩행사,2주,기간,반영,에어팟,출시,블랙프라이데이,여력,매출,성장,지속적,존재,슈피겐코리아,본업,기준,북미,유럽,포함,아시아,지역,성장세,사업부,슈피겐코리아,인도,성장세,주목,인도,사업부,4분기,생산,인도,현지,수익,개선,축제,인도,최대,디왈리,만반,준비,성과,마무리,계획,설명,실제,슈피겐코리아,인도,사업부,매출액,42억,대비,33%,,전년,동기,대비,27%,성장,매출액,누적,성장,전년,동기,대비,71.8%,111억,매출액,기록,진출,분기,23%,성장률,슈피겐코리아,동력원,신규,성장,자리매김,슈피겐코리아,영업환경,전사적,노력,미래,먹거리,확보,제품,경쟁력,강화,글로벌,시장,리드,확대,제품,카테고리,인도,신규,지역,성장,전략,실적,개선,지속,노력,EBN",neutral,2.757119079120457
2021-11-15,"""반도체 공급난 2023년까지 간다 주가 크게 떨어질 것""","2023년,반도체,공급난,주가,세계적,현상,반도체,품귀,2023년,지속,전망,제기,반도체,확보,어려움,기업들,주가,미국,투자,회사,인디펜던트,솔루션,웰스,매니지먼트,믹스,포트폴리오,매니저,CNBC,인터뷰,반도체,공급,부족,사태,과소평가,해결,관측,제시,믹스,매니저,닷컴,버블,메릴린치,규모,세계,최대,펀드,운용,유명,인물,믹스,매니저,반도체,확보,어려움,기업들,주가,경고,반도체,공급,기업,제품,출하,실적,타격,그동안,기업,주가,하락폭,강조,세계적,현상,공급망,병목,기업들,반도체,기업,주가,산업,미국,반도체,투자,대표,상장,지수,펀드,ETF,반에크,벡터스,세미,컨덕터,ETF,수익률,6개월,35%,상승,믹스,매니저,반도체,공급,부족,본격화,반도체,제조,기업,투자,비중,반도체,제조,기업,주가,여지,개인,투자자,반도체,기업,반도체,투자,당부,반도체,수요,기업,공급망,운영,얘기,브로드컴,마이크로칩,테크놀로지,공급망,대응,회사,믹스,매니저,FAANG,페이스북,아마존,애플,넷플릭스,구글,주가,하락,애플,사업,절반,아이폰,분기,부족,반도체,공급,매출,타격,투자,추가,투자,FAANG,유일,FAANG,투자,기업,알파벳,구글,회사,지목,온라인,시장,겨냥,소매업체들,광고,의뢰,애플,정책,개인,정보,보호,변경,브랜드,맞춤,광고,불가능,페이스북,구글",neutral,2.9820683202706277
2021-11-15,"""반도체 공급난 2023년까지 계속될 것 기술주 급락 주의""","2023년,반도체,공급난,기술주,급락,주의,장기화,반도체,부족,장기,주의,투자,추천종목,여력,반도체,상승,반도체,공급난,2023년,지속,사진,AFP,반도체,공급난,2023년,지속,14일,현지시간,CNBC,솔루션스,자산,운용사,인디펜던트,믹스,포트폴리오,매니저,월가,현상,반도체,부족,과소평가,공급망,수개월,수년간,전망,믹스,미국,닷컴,버블,세계,최대,펀드,운용,투자자,믹스,현상,반도체,부족,장기화,주가,하락,부연,기업들,제품,출하,실망,실적,설명,기술주들,주가,하락세,경고,애플,매출,50%,아이폰,발생,3분기,달러,손실,보고,정도,반도체,부족,피해,진단,구글,디지털,광고,활약,매수,추천종목,반도체주,믹스,이슈,반도체,공급난,반도체,업계,투자,의견,비중,확대,제시,반도체주,상승,여력,공급난,대처,종목,선별,투자,조언",negative,1.0006951322575333
2021-11-16,워런 버핏이 물가상승기 첫손으로 꼽은 뜻밖의 투자,"워런,버핏,물가,상승기,첫손,뜻밖,투자,방현철,박사,월스트리트,상승,동력,지수,테슬라,천슬라,16일,증시,다우지수,0.04%,3만,마감,S&P,0.05포인트,4682.80,기록,거래,변동,나스닥,0.04%,하락,1만,마감,이날,뉴욕연방준비은행,엠파이어스테이트,제조업,지수,30.9,10월,19.8,개선,지수,미국,뉴욕주,제조업,활동,일론,머스크,테슬라,최고,경영자,CEO,주식,자사,대량,매도,소식,여파,주가,이날,테슬라,2%,하락,주가,1000달러,가능성,제기,유튜브,생방송,방현철,박사,월스트리트,월스트리트,가지,포인트,상승,파워,장외전,금리,인상,버핏,투자,인플레,대응,세계적,인플레이션,방송,워런,버핏,제시,물가,상승기,투자법,소개,조선일보,마련,방현철,박사,월스트리트,경제,차장,경제학,박사,방현철,글로벌,경제,신호등,역할,알람,시계,월스트리트,시황,증시,전문가,8시,가지,포인트,정리,유튜브,방송,구독,부탁,상승,파워,월가,이날,월가,낙관론,비관론,줄다리기,주가,수준,보합세,시즌,연말,쇼핑,월마트,타깃,홈디포,미국,유통업체들,실적,예정,쇼핑,시즌,희망적,가이던스,추정치,공급망,병목,인력,부족,비용,부담,실적,압박,전망,이날,세계,해외,여행,재개,분위기,항공,사우디,아라비아,보잉,에어버스,구매,협상,에미리트,항공,주문,보잉,항공기,소식,보잉,주가,5%,상승,월가,주가,지수,사상,최고,수준,사상,최고,1.2%,정도,S&P,0.8%,나스닥,1.5%,정도,수준,하루,사상,최고,경신,수준,분위기,반전,테크주,불안,분위기,테크주,악재,소식,금리,상승,이날,미국,만기,국채,금리,3일,1.6%,재무,금리,이날,만기,국채,1.63%,지난주,0.05%,포인트,만기,국채,금리,지난주,0.06%,포인트,2.01%,일론,머스크,테슬라,최고,경영자,CEO,주식,자사,대량,매도,소식,여파,이날,테슬라,주가,2%,하락,장중,1000달러,달러,천슬라,후반,회복,테슬라,주가,15.4%,3월,최악,투자자,유명,테크,미크스,반도체,부족,2023년,지속,애플,FAANG,페이스북,애플,아마존,넷플릭스,구글,기업,추가적,투자,자제,미크스,닷컴,버블,메릴,린치,세계,최대,테크,펀드,운영,유명,투자자,자산운용,인디펜던트,솔루션즈,자산,운용,펀드,매니저,활동,미크스,반도체,부족,기업,제품,출하,지적,기업,주가,애플,사업,50%,아이폰,반도체,부족,달러,매출,손실,지적,FAANG,주식,구글,정도,투자,검토,미크스,업체,반도체,제조,확대,비중,모건스탠리,미국,주식,비관론,주장,마이크,윌슨,수석,전략가,이날,내년,S&P,전망,제시,6%쯤,수준,내년,S&P,전망,JP모건,UBS,크레디스위스,내년,전망,장외전,금리,인상,에리언,알리안츠,수석,경제,고문,CNBC,연준,신뢰성,인플레이션,목소리,재건,중요,제도적,정치적,사회적,함의,연준,테이퍼링,내년,중반,인플레,금리,인상,얘기,소비자,물가,31년,최고치,6.2%,연준,통화정책,의구심,제기,연준,완전,고용,물가,안정,책무,펀드,매니저,리스크,내년,시장,가지,리스크,중앙은행,긴축,인플레이션,뱅크오브아메리카,외환,조사,채권,심리,64명,펀드,매니저,설문,결과,조사,펀드,매니저,3분,공급망,내년,상반기,해결,금리,인상,펀드매니저,52%,내년,7~9월,연준,금리,인상,전망,연준,테이퍼링,스케줄,규모,달러,채권,매입,내년,테이퍼링,가능성,펀드,매니저,테이퍼링,금리,테이퍼링,10개월,축소,달러,자산,매입,진행,테이퍼링,종료,1년,금리,인상,시작,연준,물가,내년,중반,행동,가능성,금리,인상,장외전,더들리,이날,윌리엄,뉴욕연방준비은행,총재,블룸버그TV,연준,6월,즈음,금리,인상,시작,사람들,생각,수준,3~4%,연준,기준,금리,더들리,총재,뉴욕,연방,준비,은행,총재,극복,글로벌,금융,위기,핵심적,역할,사람,총재,리치몬드연방준비은행,제프리,래커,블룸버그TV,금리,3.5%,4%,도달,경기,침체,가능성,사람,테이퍼링,속도,예정,인플레,급등,대응,주장,더들리,총재,긴축,발작,장기,금리,위험,연준,지적,버핏,투자,인플레,대응,인플레,세계적,투자,워런,버핏,투자,인플레,대응,말들,월가,주목,버핏,자신,투자,회사,버크셔,헤서웨이,주주,총회,인플레이션,비즈니스,추가,자본,투자,지속적,비즈니스,투자,자본,비즈니스,버핏,원칙,인플레,투자,부동산,강조,부동산,추가,투자,가치,버핏,상가,투자,전기,수도,유틸리티,철도,투자,인플레,투자,버핏,주주,총회,인플레이션,방어,자신,자신,투자,교사,외과의사,변호,변호사,화폐,가치,상관,나라,경제,자신,방어법,비즈니스,투자,기업,가격,회사,제품,수요,비즈니스,의미,버핏,주주서한,투자,인플레이션,대응,설명,인플레,환경,대항,기업들,가지,특징,시장,점유,감소,판매,물량,걱정,가격,능력,추가적,자본,투자,현금,수입,증가,능력,월스트리트,가지,포인트,줄평,요약,월가,낙관론,비관론,싸움,자신,투자,원칙,비관적,낙관적,투자,포인트,상황,지혜,연준,전망,금리,인상,얘기,연준,얘기,테이퍼링,축소,자산,매입,집중,증시,전망,금리,인상,주목,투자법,인플레,대응,관심,세계적,버핏,투자자,워런,소비자,저항,가격,기업,구체적,투자,투자법,인플레,대응,고민",neutral,3.0000049780719564
2021-11-17,"퀄컴, 애플 비중 줄이고 BMW 車반도체 확대","퀄컴,애플,비중,BMW,반도체,확대,퀄컴,반도체,기업,애플,선언,애플,의존도,동시,자율,주행,반도체,성장,동력,추가,확보,구상,16일,현지,시각,퀄컴,투자자,설명회,아카시,팔키왈라,퀄컴,최고,재무,책임자,CFO,아이폰,비율,통신,공급,20%,전망,설명,최고경영자,크리스티아누,아몬,최고,경영자,CEO,단일,시장,단일,고객,정의,회사,CNBC,애플,아이폰,반도체,자체,사용,관측,애플,퀄컴,영역,무선통신칩,자체,인텔,모뎀,사업부,인수,애플,PC,프로세서,M1칩,통신칩,퀄컴,PC,CPU,최고기술책임자,제이스,톰슨,최고,책임자,CTO,2023년,차세대,PC,CPU,강조,반도체,퀄컴,14억,달러,인수,누비아팀,매체,더버지,전망,누비아,창업주들,애플,애플,인물,시장,애플,M1칩,경쟁,수준,관측,퀄컴,그동안,마이,크로소프트,PC,반도체,진출,시도,주목,퀄컴,시장,차량,반도체,각오,BMW,파트너십,토대,10억,달러,안팎,수준,사업부,차량,반도체,5년,35억,달러,10년,80억,달러,퀄컴,아이폰,전망,공급,축소,5세대,5G,중심,매출,모바일,사업부,퀄컴,반도체,영업,2024년,성장,팔크히왈라,CFO,시장,안드로이드,스마트폰,겨냥,퀄컴,스냅드래곤,고급,스마트폰,삼성전자,Z플립,Z폴더,탑재,한국,현대차그룹,LG전자,협력,사실,강조,소식,퀄컴,주가,거래일,7.89%,상승,181.81달러,급등,실리콘밸리",neutral,3.0000094678762252
2021-11-17,애플 비중 줄어도 퀄컴은 '자신만만',"퀄컴,애플,비중,비중,한자릿수,전망,스마트폰용,세계,최대,스마트,공급,업체,퀄컴,애플,모뎀,독자,모뎀,독자,애플,납품,고성장,자율주행,수익,다각,성과,애플,의존도,감소,자신감,16일,현지,CNBC,아카시,팔키왈라,퀄컴,최고,재무,책임자,CFO,이날,뉴욕,투자자,설명회,출시,아이폰,통신,통신,공급,비율,20%,2024년,자릿수,감소,애플,최대,고객사,만큼,타격,예상,퀄컴,회사,반도체,영업,2024년,최소,12%,성장,낙관,인텔,모뎀,사업,인수,애플,023년,독자,모뎀,퀄컴,독립,퀄컴,스웨덴,자동차,회사,베오니어,달러,인수,사업,다각,속도,실제,성과,퀄컴,BMW,이날,독일,자동차,회사,차세대,자율,주행차,공급,크리스티아누,아몬,사진,퀄컴,최고,경영자,CEO,단일,시장,단일,고객,정의,회사,강조,퀄컴,매출,구조,반도체,270억,달러,3분,스마트폰,매출,스마트폰,제외,자율주행,사물인터넷,IoT,가상현실,VR,분야,VR,AR,매출,성장,주가,이날,퀄컴,7.9%,급등",neutral,2.9216923541389406
2021-11-17,"""콧대 높은 애플 없어도 돼"" 퀄컴, 이 발언에 주가 8%↑ 사상 최고가","콧대,애플,퀄컴,발언,주가,사상,최고가,공급업체,세계,최대,스마트,반도체,공급,업체,퀄컴,애플,의존도,선언,세계적,공급난,차량,반도체,시장,공략,확대,방침,16일,현지시간,CNBC방송,로이터통신,퀄컴,이날,미국,뉴욕,맨해튼,소재,고담,투자자들,초대,인베스터,데이,행사,개최,이날,퀄컴,출시,아이폰,비율,통신,공급,20%,전망,애플,기기,퀄컴,비율,반도체,공급,2024년,자릿수대,초반,급감,예상,애플,아이폰,반도체,자체,사용,관측,풀이,애플,인텔,모뎀,사업,인수,무선,통신,독자,실제,애플,M시리즈,사용,확대,애플,맥북,노트북,사용,인텔,CPU,자체,대체,반도체,업계,위협,상황,애플,의존도,낮춤,퀄컴,회사,반도체,영업,2024년,최소,12%,성장,자신,차량,반도체,가상현실,아이폰,이외,모바일,매출,애플,공급,축소,타격,만회,설명,설명회,퀄컴,BMW,독일,자동차,회사,차세대,자율,주행차,자사,반도체,공급,기준,매출,달러,퀄컴,사업,차량,반도체,BMW,파트너십,5년,달러,10년,달러,성장,퀄컴,사물인터넷,매출액,달러,전망,크리스티아누,아몬,퀄컴,최고,경영자,CEO,단일,시장,단일,고객,정의,회사,사업,다각,선언,퀄컴,주가,사상,최고가,경신,증시,이날,뉴욕,퀄컴,주가,7.89%,상승,181.81달러,사상,최고,기록,1월,종가,148.50달러,비교,주가,22.4%,10월,종가,130.20달러,대비,39.3%,증가",neutral,2.979549363255501
2021-11-17,[K-퍼스트무버]수소산업 비집고 들어간 화섬 대표 코오롱,"수소산업,코오롱,화섬,대표,분리막,수소,연료,전지,시작,습도유지장치,양산,글로벌,PEM,수소,사업,핵심,소재,부품분야,확대,퍼스트,무버,mover,분야,개척,산업,변화,주도,기업,아이폰,애플,대표적,창조,기업,후발주자,전략,시장,압도,퍼스트,무버,한국,기업,비즈니,역경,퍼스트,무버,자리,K-퍼스트무버,기업,사례,시리즈,연재,편집자,수소,시대,수소,경제,규모,전망,9월,총수,수소,경제,활성,논의,수소기업,협의체,공식,발족,관련기사,K-수소동맹,생태계,9월,코오롱,화학섬유업,그룹,주력,수소산업,퍼스트,무버,기업,코오롱인더스트리,수분제어장치,수소전기차,차세대,수소,연료,전지,적용,코오롱인더스트리,세계,유일무이,수분,제어,장치,생산,업체,1위,글로벌,점유,현대차,SOS,시작,도전,수분제어장치,코오롱인더스트리,30년,축적,멤브레인,분리막,코오롱그룹,분리막,시작,제조,설비,시설,구축,분야,노하우,축적,코오롱인더스트리,사업,확보,미래,성장,동력,그간,노하우,2006년,수소,연료,전지,분리막,시작,분리막,전기차,적용,현대차,현대차,제안,현대차,해외기업,수분,제어,장치,시제품,가격,경쟁력,품질,안정,확보,분리막,확보,코오롱,요청,수소연료전지,원리,전기,발생,수소연료전지,수소이온,움직,좌우,PEM,Polymer,Electrolyte,Membrane,전해질,중심,양측,연료극,공기극,구조,PEM,수소이온,통과,전자,통과,외부,가스,연료극,촉매,반응,수소이온,전자,분해,PEM,수소이온,통과,전자,전류,생성,외부회로,공기극,이동,수소이온,PEM,통과,공기극,이동,전자,결합,산소,반응,전기에너지,수소이온,움직임,수소이온,PEM,통과,전달,수분,도움,습도,액적,물방울,발생,유로,플러딩,Flooding,현상,발생,반대,습도,건조,수소이온,전자,이동,둔화,드라이아웃,Dryout,현상,발생,수분제어장치,수소연료전지,전기,생성,습도,일정,조절,부품,전기,부산물,수분,선택적,투과,수소이온,이동,역할,연료전지,산소,공급,발생,미세먼지,제거,코오롱인더스트리,연료,전지,수분,제어,장치,현대차,공동,세계,상용화,성공,현대차,수소,전기차,투싼,제품,공급,완성차업계,벤더,협력사,코오롱,벤더,2018년,현대차,넥쏘,공급,제품,시작,6월,신형,넥쏘,현대차,차세대,수소,전기차,업그레이드,수분제어장치,공급,계약,체결,수분,제어,기차,선박,항공,수소,모빌리티,활용,예정,미래,코오롱인더스트리,수분,제어,장치,상용,연료,전지,핵심,소재,부품,범위,확대,PEM,MEA,Membrane,Electrode,Assembly,막전극접합체,시작,PEM,MEA,동시,보유,업체,유일,산업,초기,단계,비중,만큼,실적,코오롱,제품,매출액,공개,증권가,예측,연간,200억,정도,수분제어장치,매출액,수분,제어,장치,반영,추정,코오롱인더스트리,실적,수분제어장치,포함,산업자재,매출액,비중,수준,시장,전망,수소경제,확산,당장,코오롱,부품,현대차,넥쏘,판매,넥쏘,10월,누적,판매량,7341대,전년,동기,5088대,증가,대비,44.3%,수급난,차량,반도체,장기화,상황,성장세,코오롱,수분제어장치,시작,PEM,양산체제,시장,통합솔루션,핵심,소재,통합,솔루션,제공,그림,모빌리티,생산,확장,가능,수전,사업화,1조,수소,사업,매출,달성,코오롱인더스트리,관계자,확장,수분,제어,장치,사업,양산,투자,PEM,제품,공급,기회,MEA,인증,고객사,다각화,양산,투자,시장,성장,변곡점,예상,2025년,시장,글로벌,수소,플레이어,연료,전지,핵심,소재,분야,메이저,준비",neutral,3.0000580332198297
2021-11-17,"'애플앓이' 끝 퀄컴 ""삼성 BMW와 함께 간다""","애플앓이,삼성,BMW,퀄컴,최대,고객,애플,10%,성장,10%,비전,제시,애플,삼성,마이크로소프트,MS,BMW,협력,강화,스마트폰,PC,중앙처리장치,CPU,자율주행,자동차,사물인터넷,IoT,성장,통신,시장,장악,구상,크리스티아누,아몬,퀄컴,최고,경영자,CEO,16일,현지시간,미국,뉴욕,맨해튼,고담,인베스터,데이,행사,퀄컴,단일,시장,스마트폰용,칩셋,단일,고객,애플,정의,매출,3분,PC,자동차,발생,퀄컴,주력,제품,스마트,애플리케이션,프로세서,AP,통신칩,모뎀칩,그동안,애플,아이폰,모뎀,독점,공급,애플,자체,모뎀,양산,2023년,아이폰,적용,퀄컴,주가,지난달,1년,제자리걸음,월스트리트저널,WSJ,퀄컴,주가,주당,순이익,EPS,수준,거래,기술주,평가,비전,효과,이날,주가,7.89%,폭등,181.81달러,기록,사상,최고가,애플,이탈,희석,덕분,퀄컴,2023년,애플,모뎀칩,20%,,10%,공급,예상,사업,2024년,최소,12%,성장,애플,성장,강조,퀄컴,전략,통신,중심,탈피,자동차,PC,IoT,시장,아몬,CEO,퀄컴,통신,연결,역사상,기회,시작점,스마트폰,산업,성장,독보,위치,주장,퀄컴,유효시장,TAM,과거,달러,1000억,달러,수준,10년,7000억,달러,규모,확대,전망,유효시장,제품,서비스,창출,규모,최대,매출,퀄컴,안드로이드,스마트폰,시장,집중,아몬,CEO,삼성전자,Z플립,Z폴더,폴더블폰,S시리즈,스냅드래곤,AP,공급,샤오미,아너,비보,오포,중국,제조사,계약,퀄컴,야심,시장,PC,CPU,MS,2023년,ARM,차세대,CPU,복안,MS,PC,윈도,태블릿,서피스,아몬,CEO,MS,동맹,세계,동맹,강조,사티아,나델라,MS,CEO,메시지,이날,영상,퀄컴,협력,애플,자체,맥북,적용,시리즈,염두,행보,고성능,저전력,시리즈,맥북,약진,퀄컴,14억,달러,인수,누비아,설계,누비아,전작,시리즈,애플,시리즈,애플,시리즈,설계,기업,급성장,자동차용,시장,자동차,투자,퀄컴,독일,BMW,자율,주행,반도체,공급,계약,사실,공개,아몬,CEO,BMW,협력,자동차,시대,퀄컴,자동차,매출,자동차,10억,달러,미만,10년,80억,달러,IoT,시장,퀄컴,50억,달러,IoT,매출,IoT,달러,전망,퀄컴,메타버스,메타,페이스북,자회사,오큘러스,협력,가상현실,QR,퀘스트2,헤드셋,오큘러스,퀘스트,스냅드래곤,뉴욕,김현석",neutral,2.999981995752023
2021-11-17,"""애플?...BMW 있잖아!""...퀄컴, 사업 다각화 선언에 주가 8%↑","애플,BMW,퀄컴,선언,사업,다각,주가,시장,단일,단일,고객,정의,회사,세계,최대,스마트,반도체,공급,업체,퀄컴,애플,의존도,자동차,반도체,영역,사업,다각,진행,16일,현지시각,증시,이날,뉴욕,퀄컴,주가,7.89%,상승,181.81달러,사상,최고,기록,로이터통신,CNBC,방송,퀄컴,뉴욕,이날,미국,투자자,설명회,출시,아이폰,비율,통신,공급,20%,전망,애플,아이폰,모뎀,자체,탑재,관측,업계,애플,2020년,자체,모뎀,진행,인텔,모뎀,사업,10억,달러,인수,자체,자체,속도,아카시,팔키왈라,퀄컴,최고,재무,책임자,CFO,애플,기기,퀄컴,비율,반도체,공급,2024년,자릿수대,초반,급감,퀄컴,회사,반도체,영업,2024년,최소,12%,성장,자신,차량,반도체,가상현실,VR,아이폰,이외,모바일,매출,애플,공급,축소,타격,만회,예상,설명회,퀄컴,독일,자동차,회사,BMW,차세대,자율,주행차,자사,반도체,공급,BMW,파트너십,10억,달러,미만,사업,차량,반도체,5년,35억,달러,10년,80억,달러,성장,차세대,PC,중앙처리장치,CPU,선언,애플,M시리즈,겨냥,윈도,PC,시스템온,SoC,출시,계획,퀄컴,14억,달러,인수,누비아,반도체,스타트업,Nuvia,예정,사물인터넷,IoT,매출액,90억,달러,전망,퀄컴,메타,페이스북,자회사,오큘러스,퀘스트2,시장,가상현실,헤드셋,매출,성장,전자신문인터넷",neutral,2.9757521846331656
